BattleType,ARandomTot,DRandomTot,EndingTot,Outcome,AWon,Supplies,AGenRank,AGenARBonus,AGenArmorBonus,AGenWeaponBonus,AGenFollowerBonus,AGenBannerBonus,AGenTrinketBonus,AAdvancedCombatDeck,ABeginARUnitBonus,ABeginMeleeBonus,ABeginRangedBonus,ABeginCavalryBonus,ABeginSoldiers,AEndARUnitBonus,AEndMeleeBonus,AEndRangedBonus,AEndCavalryBonus,AEndSoldiers,ARebelRivermenMercenaries,ARebelRangerOfForest,ARebelCourierRiders,ARebelMountainMen,ARebelAxemenOfVale,ARebelValeCavalry,ARebelLightWoodmen,ARebelWoodsmenArchers,ARebelRidersOfWood,ALightWoodmen,AGuardOfBeladimir,ABeladimirSpearmen,AWoodsmenArchers,AArchersOfBeladimir,ACoastalGuards,ARidersOfWood,ABeladimirCavalry,APlainsCavalry,AMountainMen,ALerastirShieldbearers,ALerastirSpears,APikesOfLerastir,AAxemenOfVale,ABowmenOfLerastir,ACrossbowmenOfSouth,AValeCavalry,ATerritoryGuardsmen,ALerastirPalaceCavalry,AShieldmaidensOfNorth,AMenoriadSpearmen,AAxemenOfWastes,AMenoriadArchers,ARangersOfForest,ACourierRiders,AMenoriadCavalry,ARoyalCavalry,AHuntersOfNorth,ARivermenMercenaries,ATotUnits,ATotReinforcements,AUpgrades,AUnitCas,ASoldierCas,AEndGenState,ATreasureReceived,AFaction,AShips,ARams,ASiegeTowers,ACatapults,DGenRank,DGenTotARBonus,DGenArmorBonus,DGenWeaponBonus,DGenFollowerBonus,DGenBannerBonus,DGenTinketBonus,DAdvancedCombatDeck,DBeginARUnitBonus,DBeginMeleeBonus,DBeginRangedBonus,DBeginCavalryBonus,DBeginSoldiers,DEndARUnitBonus,DEndMeleeBonus,DEndRangedBonus,DEndCavalryBonus,DEndSoldiers,DRebelRivermenMercenaries,DRebelRangerOfForest,DRebelCourierRiders,DRebelMountainMen,DRebelAxemenOfVale,DRebelValeCavalry,DLightWoodmen,DRebelWoodsmenArchers,DRebelRidersOfWood,DLightWoodmen,DGuardOfBeladimir,DBeladimirSpearmen,DWoodsmenArchers,DArchersOfBeladimir,DCoastalGuard,DRidersOfWood,DBeladimirCavalry,DPlainsCavalry,DMountainMen,DLerastirShieldbearers,DLerastirSpearmen,DPikesOfLerastir,DAxemenOfVale,DBowmenOfLerastir,DCrossbowmenOfSouth,DValeCavalry,DTerritoryGuardsmen,DLerastirPalaceCavalry,DShieldmaidensOfNorth,DMenoriadSpearmen,DAxemenOfWastes,DMenoriadArchers,DRangerOfForest,DCourierRiders,DMenoriadCavalry,DRoyalCavalry,DHuntersOfNorth,DRivermenMercenaries,DTotUnits,DTotReinforcements,DUpgrades,DUnitCas,DSoldierCas,DEndGenState,DTreasureReceived,DFaction,DShips,DTownLevel
Siege,43,61,71,Decisive Victory,1,7,9,2,0,0,1,1,1,1,67,45,6,16,49,40,24,6,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,13,0,1,0,6,Unharmed,1,Lerastir,None,1,1,1,2,5,2,2,0,0,1,1,18,18,0,0,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,8,Unharmed,1,Lerastir,None,Wooden Wall w/ Moat
Siege,58,62,99,Decisive Victory,1,9,4,4,1,1,0,2,0,1,153,69,40,44,75,128,60,28,40,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,20,5,2,0,9,Unharmed,0,Lerastir,None,2,4,3,9,3,1,0,0,2,0,0,84,44,20,20,20,60,20,20,20,7,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,13,Unharmed,1,Rebel,None,Stone Wall w/ Moat
Siege,45,59,54,Decisive Victory,1,7,6,1,0,0,0,1,0,1,84,33,25,26,19,74,29,25,20,17,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,2,Wounded,0,Beladimir,None,2,3,3,3,1,0,0,0,0,1,0,55,17,22,16,26,29,8,13,8,14,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,12,Unharmed,0,Beladimir,None,Wooden Wall w/ Moat
Siege,54,44,7,Close Victory,1,8,6,3,0,0,0,1,2,0,88,25,47,16,36,69,20,33,16,27,0,0,0,0,0,0,0,0,0,1,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,9,Unharmed,1,Beladimir,None,5,0,1,1,0,0,0,0,0,0,1,79,28,39,12,58,39,14,21,4,39,0,0,0,0,0,0,0,0,0,2,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,19,Unharmed,0,Beladimir,None,Stone Wall
Siege,45,60,-25,Crushing Defeat,0,8,5,2,1,0,0,1,0,1,87,37,24,26,49,44,16,8,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,3,2,4,13,2,0,1,18,Unharmed,0,Menoriad,None,2,3,4,9,4,1,1,0,2,0,1,96,40,32,24,31,86,36,26,24,27,0,2,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,4,Slain,1,Rebel,None,Stone Wall
Siege,61,51,-105,Crushing Defeat,0,9,4,1,0,0,0,1,0,0,92,41,23,28,55,43,17,14,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,2,2,1,1,1,15,2,1,2,24,Unharmed,0,Menoriad,None,0,0,0,10,2,1,1,0,0,0,0,128,57,35,36,63,102,47,29,26,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,2,2,1,1,1,17,4,4,0,10,Unharmed,0,Menoriad,None,Stone Wall w/ Moat
Siege,61,53,19,Heroic Victory,1,7,1,1,0,0,1,1,0,0,100,40,36,24,46,70,22,32,16,36,0,0,0,0,0,0,0,0,0,3,0,2,2,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,0,10,Unharmed,1,Beladimir,None,4,3,3,9,1,0,0,0,1,0,1,90,28,24,38,24,63,20,20,23,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,0,11,Unharmed,0,Beladimir,None,Wooden Wall w/ Moat
Siege,57,64,-3,Close Defeat,0,9,2,1,0,0,0,1,0,1,69,14,29,26,55,27,5,8,14,37,0,0,0,0,0,0,0,0,0,1,2,0,2,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,18,Unharmed,1,Beladimir,None,5,4,2,6,0,0,0,0,0,0,0,64,32,16,16,12,54,22,16,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,4,3,0,4,Unharmed,0,Menoriad,None,Stone Wall w/ Moat
Siege,62,65,-82,Crushing Defeat,0,8,4,1,1,0,0,0,0,0,104,21,46,37,55,61,16,21,24,35,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,1,20,Wounded,1,Beladimir,None,1,0,4,1,3,0,0,0,1,2,0,144,57,44,43,74,133,51,39,43,70,0,0,0,0,0,0,0,0,0,2,3,3,0,4,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,3,0,4,Unharmed,0,Beladimir,None,Stone Wall
Siege,66,62,-8,Close Defeat,0,9,8,0,0,0,0,0,0,0,39,14,14,11,11,24,8,8,8,5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,6,Unharmed,0,Rebel,None,3,0,3,7,2,0,0,0,1,1,0,29,8,10,11,14,16,4,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,1,1,0,4,Unharmed,0,Menoriad,None,Stone Wall w/ Moat
Siege,51,58,44,Decisive Victory,1,6,4,0,0,0,0,0,0,1,136,96,24,16,79,126,86,24,16,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,20,3,4,0,4,Unharmed,1,Lerastir,None,4,3,0,3,0,0,0,0,0,0,1,115,37,34,44,53,62,22,16,24,29,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,2,24,Unharmed,1,Beladimir,None,Wooden Wall
Siege,59,72,-12,Valiant Defeat,0,8,1,1,0,0,0,1,0,1,85,35,30,20,49,42,8,17,17,28,0,0,0,0,0,0,0,0,0,0,3,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,2,21,Unharmed,0,Beladimir,None,1,4,5,9,0,0,0,0,0,0,0,89,22,42,25,45,61,22,24,15,36,0,0,0,0,0,0,0,0,0,0,2,0,3,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,0,9,Unharmed,1,Beladimir,None,Stone Wall
Siege,63,54,-33,Crushing Defeat,0,9,2,3,2,0,0,1,0,1,61,24,23,14,30,30,14,8,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,1,1,8,2,0,0,11,Unharmed,0,Menoriad,None,0,2,0,5,5,1,1,0,1,2,0,60,16,16,28,6,60,16,16,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,Unharmed,1,Lerastir,None,Stone Wall w/ Moat
Siege,54,51,114,Decisive Victory,1,9,3,1,0,0,0,1,0,1,101,32,45,24,57,91,22,45,24,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,0,1,2,3,1,15,2,1,0,3,Unharmed,1,Menoriad,None,5,5,5,6,2,0,0,0,1,1,0,33,15,6,12,22,6,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,1,6,0,0,0,9,Unharmed,1,Menoriad,None,Stone Wall w/ Moat
Siege,56,38,-111,Crushing Defeat,0,9,2,1,1,0,0,0,0,0,30,8,14,8,4,30,8,14,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,Unharmed,1,Menoriad,None,3,1,0,1,1,0,1,0,0,0,1,81,32,14,35,63,77,28,14,35,60,2,1,3,3,0,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,3,Unharmed,1,Rebel,None,Stone Wall w/ Moat
Siege,58,64,-32,Crushing Defeat,0,8,7,0,0,0,0,0,0,0,54,30,20,4,36,20,12,4,4,21,4,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,15,Unharmed,1,Rebel,None,4,2,3,8,2,0,0,0,1,1,1,68,20,20,28,14,64,16,20,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,2,0,2,Unharmed,0,Lerastir,None,Stone Wall
Siege,58,63,-144,Crushing Defeat,0,9,2,3,0,1,0,2,0,1,43,33,10,0,36,11,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,0,0,0,0,1,9,0,1,1,18,Wounded,1,Menoriad,None,0,1,1,2,2,0,1,0,1,0,1,110,42,30,38,43,98,38,26,34,37,0,1,1,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,3,0,6,Unharmed,1,Rebel,None,Stone Wall w/ Moat
Siege,63,70,-142,Crushing Defeat,0,5,9,1,0,0,0,1,0,1,27,8,4,15,10,12,4,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,7,Unharmed,1,Beladimir,None,1,1,3,6,2,1,0,0,1,0,0,122,42,29,51,52,115,42,29,44,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,3,4,1,1,0,15,5,1,0,3,Unharmed,0,Menoriad,None,None
Siege,60,61,-9,Close Defeat,0,5,4,2,0,1,0,1,0,1,36,8,12,16,10,24,8,8,8,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,6,Unharmed,1,Rebel,None,0,1,4,1,2,0,0,0,2,0,1,53,18,24,11,34,32,10,14,8,26,1,2,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,8,Unharmed,1,Rebel,None,None
Siege,67,56,36,Decisive Victory,1,9,8,2,1,0,0,1,0,1,108,60,14,34,63,79,37,14,28,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,1,2,3,3,0,0,0,0,0,0,0,0,0,0,17,2,2,0,10,Unharmed,1,Lerastir,None,5,2,1,10,3,1,0,0,1,1,1,74,24,18,32,50,34,12,8,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,1,3,0,2,14,1,1,1,17,Unharmed,0,Menoriad,None,Stone Wall w/ Moat
Siege,61,48,65,Decisive Victory,1,9,7,2,0,0,1,2,0,1,119,34,56,29,56,97,34,34,29,49,0,6,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,4,0,7,Slain,0,Rebel,None,1,3,1,6,2,0,0,0,1,1,1,68,22,13,33,52,11,6,0,5,26,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2,26,Unharmed,0,Beladimir,None,Stone Wall w/ Moat
Siege,61,41,-122,Crushing Defeat,0,6,7,1,0,0,0,1,0,1,66,24,22,20,51,30,8,8,14,29,0,1,1,4,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,2,22,Unharmed,1,Rebel,None,1,4,0,1,2,0,0,0,0,2,0,149,66,46,37,75,130,58,41,31,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,2,3,2,0,2,1,20,5,3,0,7,Unharmed,0,Menoriad,None,Wooden Wall
Siege,44,55,-87,Crushing Defeat,0,5,6,2,0,0,0,2,0,1,73,20,25,28,10,60,20,20,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,7,Wounded,1,Beladimir,None,1,2,4,9,3,0,2,0,1,0,1,135,59,38,38,60,103,41,34,28,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,16,4,1,0,9,Slain,1,Lerastir,None,None
Siege,71,55,-13,Valiant Defeat,0,6,6,0,0,0,0,0,0,1,51,20,14,17,36,26,4,8,14,24,1,1,0,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,12,Unharmed,0,Rebel,None,4,0,3,3,0,0,0,0,0,0,0,67,55,12,0,52,36,30,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,12,Unharmed,1,Lerastir,None,Wooden Wall
Siege,62,57,24,Decisive Victory,1,8,9,0,0,0,0,0,0,0,111,55,20,36,52,95,49,16,30,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,14,4,5,0,6,Unharmed,1,Lerastir,None,0,2,1,3,2,0,1,0,1,0,1,88,42,12,34,60,28,8,8,12,25,1,0,3,4,1,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,1,4,35,Unharmed,0,Rebel,None,Stone Wall
Siege,54,39,-48,Crushing Defeat,0,7,7,5,2,1,0,2,0,0,42,18,12,12,15,24,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,8,Unharmed,1,Lerastir,None,3,5,4,10,1,0,0,0,1,0,1,84,28,24,32,21,76,24,24,28,18,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,3,Unharmed,0,Rebel,None,Wooden Wall w/ Moat
Siege,50,64,-3,Close Defeat,0,8,10,1,0,0,0,1,0,1,95,37,24,34,55,63,18,16,29,39,0,0,0,0,0,0,0,0,0,3,1,2,1,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,3,1,16,Unharmed,0,Beladimir,None,1,2,5,4,1,0,0,0,1,0,0,96,56,24,16,73,42,26,12,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,1,0,4,1,2,2,0,0,0,0,0,0,0,0,0,0,19,0,2,2,21,Unharmed,1,Lerastir,None,Stone Wall
Siege,34,58,141,Decisive Victory,1,9,8,1,0,0,0,1,0,1,136,58,38,40,56,117,45,32,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,15,5,2,0,6,Unharmed,0,Lerastir,None,1,3,2,4,1,0,0,0,1,0,1,39,10,17,12,33,12,4,8,0,18,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,15,Unharmed,0,Beladimir,None,Stone Wall w/ Moat
Siege,62,42,-64,Crushing Defeat,0,5,4,4,2,1,0,1,0,0,53,16,21,16,4,53,16,21,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,Unharmed,0,Menoriad,None,2,5,4,7,0,0,0,0,0,0,1,116,31,37,48,53,107,31,33,43,50,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,3,Unharmed,0,Beladimir,None,None
Siege,63,48,-58,Crushing Defeat,0,5,3,2,0,0,0,1,1,0,67,26,25,16,16,52,16,20,16,8,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,8,Unharmed,1,Beladimir,None,5,1,2,5,3,0,0,0,1,2,1,114,41,44,29,71,97,37,34,26,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,3,3,0,2,2,1,19,2,1,0,8,Unharmed,0,Menoriad,None,None
Siege,65,56,0,Draw,0,8,9,4,2,0,0,1,1,0,59,24,31,4,40,26,9,13,4,23,0,0,0,0,0,0,0,0,0,1,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1,17,Unharmed,0,Beladimir,None,1,3,4,7,1,0,0,1,0,1,0,60,28,16,16,19,46,22,12,12,14,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,5,Unharmed,1,Rebel,None,Stone Wall
Siege,44,70,-16,Valiant Defeat,0,6,9,2,0,1,0,1,0,1,60,30,30,0,52,16,4,12,0,26,2,3,0,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,26,Wounded,1,Rebel,None,1,1,4,10,3,0,2,0,0,1,1,71,29,16,26,18,61,29,16,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,5,4,4,0,3,Wounded,0,Menoriad,None,Wooden Wall
Siege,57,61,-55,Crushing Defeat,0,6,1,2,0,0,0,2,0,1,38,16,8,14,29,9,5,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,11,Unharmed,1,Lerastir,None,0,4,1,4,1,0,0,0,0,1,1,75,32,21,22,41,52,23,21,8,34,0,0,0,0,0,0,0,0,0,2,2,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,7,Unharmed,1,Beladimir,None,Wooden Wall
Siege,47,68,29,Decisive Victory,1,5,7,4,2,0,0,2,0,1,82,29,33,20,20,73,29,24,20,16,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,4,Unharmed,0,Beladimir,None,1,0,0,3,0,0,0,0,0,0,0,68,20,30,18,62,13,0,10,3,32,1,3,2,1,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,30,Unharmed,0,Rebel,None,None
Siege,58,58,-11,Valiant Defeat,0,8,7,1,0,0,0,0,1,1,83,39,22,22,49,44,14,22,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,2,1,2,2,13,2,0,1,18,Unharmed,0,Menoriad,None,0,3,4,9,1,0,0,0,1,0,1,85,35,24,26,19,81,35,20,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,3,0,3,Unharmed,1,Lerastir,None,Stone Wall
Siege,65,47,-101,Crushing Defeat,0,9,4,0,0,0,0,0,0,0,74,38,20,16,31,36,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,1,19,Unharmed,1,Lerastir,None,3,4,3,5,3,1,0,0,1,1,1,129,45,34,50,71,106,39,29,38,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,4,2,3,2,4,20,3,3,0,8,Unharmed,0,Menoriad,None,Stone Wall w/ Moat
Siege,67,47,-49,Crushing Defeat,0,6,10,1,0,0,0,0,1,0,73,46,4,23,55,27,15,0,12,32,0,0,0,0,0,0,0,0,0,2,4,3,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,23,Unharmed,1,Beladimir,None,1,2,0,9,1,0,0,0,1,0,1,105,35,24,46,31,84,35,20,29,26,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,5,Unharmed,1,Beladimir,None,Wooden Wall
Siege,41,59,117,Decisive Victory,1,8,8,1,0,1,0,0,0,1,90,27,36,27,51,76,27,25,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,3,1,1,2,0,14,2,1,0,5,Wounded,0,Menoriad,None,5,4,5,4,1,0,0,0,1,0,1,27,16,4,7,15,12,4,4,4,7,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,8,Unharmed,0,Rebel,None,Stone Wall
Siege,69,61,-66,Crushing Defeat,0,9,2,0,0,0,0,0,0,0,65,18,28,19,34,35,8,8,19,15,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,19,Unharmed,1,Beladimir,None,4,0,5,8,1,0,0,0,1,0,1,91,22,28,41,60,72,12,19,41,55,0,0,0,0,0,0,0,0,0,3,0,1,1,4,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,3,0,5,Unharmed,1,Beladimir,None,Stone Wall w/ Moat
Siege,67,45,63,Decisive Victory,1,5,5,1,0,0,0,1,0,1,103,53,30,20,62,89,47,22,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,16,2,3,0,6,Unharmed,1,Lerastir,None,0,4,2,5,3,1,0,0,2,0,1,79,30,21,28,47,32,8,13,11,24,0,0,0,0,0,0,0,0,0,3,2,0,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,2,23,Slain,0,Beladimir,None,None
