BattleType,ARandomTot,DRandomTot,EndingTot,Outcome,AWon,Supplies,AGenRank,AGenARBonus,AGenArmorBonus,AGenWeaponBonus,AGenFollowerBonus,AGenBannerBonus,AGenTrinketBonus,AAdvancedCombatDeck,ABeginARUnitBonus,ABeginMeleeBonus,ABeginRangedBonus,ABeginCavalryBonus,ABeginSoldiers,AEndARUnitBonus,AEndMeleeBonus,AEndRangedBonus,AEndCavalryBonus,AEndSoldiers,ARebelRivermenMercenaries,ARebelRangerOfForest,ARebelCourierRiders,ARebelMountainMen,ARebelAxemenOfVale,ARebelValeCavalry,ARebelLightWoodmen,ARebelWoodsmenArchers,ARebelRidersOfWood,ALightWoodmen,AGuardOfBeladimir,ABeladimirSpearmen,AWoodsmenArchers,AArchersOfBeladimir,ACoastalGuards,ARidersOfWood,ABeladimirCavalry,APlainsCavalry,AMountainMen,ALerastirShieldbearers,ALerastirSpears,APikesOfLerastir,AAxemenOfVale,ABowmenOfLerastir,ACrossbowmenOfSouth,AValeCavalry,ATerritoryGuardsmen,ALerastirPalaceCavalry,AShieldmaidensOfNorth,AMenoriadSpearmen,AAxemenOfWastes,AMenoriadArchers,ARangersOfForest,ACourierRiders,AMenoriadCavalry,ARoyalCavalry,AHuntersOfNorth,ARivermenMercenaries,ATotUnits,ATotReinforcements,AUpgrades,AUnitCas,ASoldierCas,AEndGenState,ATreasureReceived,AFaction,AShips,ARams,ASiegeTowers,ACatapults,DGenRank,DGenTotARBonus,DGenArmorBonus,DGenWeaponBonus,DGenFollowerBonus,DGenBannerBonus,DGenTinketBonus,DAdvancedCombatDeck,DBeginARUnitBonus,DBeginMeleeBonus,DBeginRangedBonus,DBeginCavalryBonus,DBeginSoldiers,DEndARUnitBonus,DEndMeleeBonus,DEndRangedBonus,DEndCavalryBonus,DEndSoldiers,DRebelRivermenMercenaries,DRebelRangerOfForest,DRebelCourierRiders,DRebelMountainMen,DRebelAxemenOfVale,DRebelValeCavalry,DLightWoodmen,DRebelWoodsmenArchers,DRebelRidersOfWood,DLightWoodmen,DGuardOfBeladimir,DBeladimirSpearmen,DWoodsmenArchers,DArchersOfBeladimir,DCoastalGuard,DRidersOfWood,DBeladimirCavalry,DPlainsCavalry,DMountainMen,DLerastirShieldbearers,DLerastirSpearmen,DPikesOfLerastir,DAxemenOfVale,DBowmenOfLerastir,DCrossbowmenOfSouth,DValeCavalry,DTerritoryGuardsmen,DLerastirPalaceCavalry,DShieldmaidensOfNorth,DMenoriadSpearmen,DAxemenOfWastes,DMenoriadArchers,DRangerOfForest,DCourierRiders,DMenoriadCavalry,DRoyalCavalry,DHuntersOfNorth,DRivermenMercenaries,DTotUnits,DTotReinforcements,DUpgrades,DUnitCas,DSoldierCas,DEndGenState,DTreasureReceived,DFaction,DShips,DTownLevel
Naval,57,67,92,Decisive Victory,1,None,9,2,0,0,0,0,2,0,73,29,20,24,11,69,25,20,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,Unharmed,1,Lerastir,4,None,None,None,5,0,0,0,0,0,0,1,9,3,6,0,8,9,3,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Unharmed,1,Lerastir,10,None
Naval,58,51,52,Decisive Victory,1,None,1,0,0,0,0,0,0,1,67,28,13,26,50,58,23,9,26,46,0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,Unharmed,1,Beladimir,1,None,None,None,3,2,1,0,0,1,0,1,30,14,8,8,4,30,14,8,8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,Unharmed,0,Beladimir,3,None
Naval,66,45,-46,Crushing Defeat,0,None,7,3,1,0,0,1,1,1,71,29,24,18,57,32,16,4,12,35,0,0,0,0,0,0,0,0,0,2,3,1,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,2,22,Unharmed,1,Beladimir,4,None,None,None,9,3,0,1,0,2,0,1,96,29,30,37,65,70,18,21,31,56,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,3,0,9,Unharmed,1,Beladimir,6,None
Naval,61,41,29,Decisive Victory,1,None,8,1,0,0,0,1,0,1,80,38,20,22,44,62,28,20,14,39,1,2,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,4,0,5,Unharmed,1,Rebel,2,None,None,None,5,2,1,0,0,1,0,0,64,42,18,4,51,15,5,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,28,Unharmed,1,Lerastir,3,None
Naval,45,55,-77,Crushing Defeat,0,None,3,2,0,1,0,1,0,1,69,31,16,22,15,54,16,16,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,1,0,8,Unharmed,0,Lerastir,2,None,None,None,7,2,1,0,0,1,0,1,112,52,34,26,57,101,44,34,23,51,2,1,2,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,1,0,6,Unharmed,0,Rebel,2,None
Naval,68,50,-94,Crushing Defeat,0,None,7,1,0,0,0,1,0,0,74,38,16,20,55,31,8,10,13,30,1,2,0,2,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,2,25,Unharmed,0,Rebel,4,None,None,None,2,1,0,0,1,1,0,0,128,42,45,41,55,120,34,45,41,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,1,3,1,3,0,15,5,4,0,6,Unharmed,1,Menoriad,8,None
Naval,56,53,87,Decisive Victory,1,None,9,3,0,0,0,1,2,0,80,20,36,24,15,72,20,32,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,4,5,1,0,2,Unharmed,1,Menoriad,2,None,None,None,6,3,2,0,0,1,0,0,24,14,0,10,18,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,Unharmed,1,Lerastir,5,None
Naval,55,56,164,Decisive Victory,1,None,10,1,0,0,0,1,0,1,141,62,48,31,72,110,48,37,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,2,3,0,1,4,1,19,4,2,0,12,Unharmed,1,Menoriad,8,None,None,None,6,2,0,0,0,2,0,0,55,25,16,14,26,28,8,12,8,14,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,12,Unharmed,1,Beladimir,2,None
Naval,74,57,32,Decisive Victory,1,None,5,2,0,0,0,1,1,1,75,36,28,11,43,57,28,18,11,36,1,2,1,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2,0,7,Unharmed,0,Rebel,1,None,None,None,9,2,0,0,0,2,0,1,44,15,25,4,28,17,9,4,4,15,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,13,Unharmed,1,Beladimir,7,None
Naval,43,59,-76,Crushing Defeat,0,None,8,3,0,1,0,1,1,1,53,16,30,7,35,22,4,14,4,23,0,3,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0,12,Wounded,1,Rebel,2,None,None,None,3,1,0,0,0,1,0,1,96,45,24,27,51,74,32,18,24,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,5,0,0,0,1,14,3,2,0,7,Unharmed,0,Menoriad,5,None
Naval,40,61,-137,Crushing Defeat,0,None,10,1,0,0,0,1,0,1,18,4,10,4,4,18,4,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Unharmed,1,Lerastir,7,None,None,None,10,1,0,0,0,1,0,1,93,37,36,20,28,84,32,32,20,26,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,2,Unharmed,1,Beladimir,10,None
Naval,44,61,-47,Crushing Defeat,0,None,3,2,0,0,0,0,2,1,90,20,24,46,28,66,20,20,26,16,0,0,3,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,12,Unharmed,0,Rebel,3,None,None,None,6,1,0,0,0,1,0,0,112,52,28,32,38,96,46,24,26,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,5,2,0,5,Unharmed,1,Lerastir,5,None
Naval,49,55,8,Close Victory,1,None,10,1,0,0,0,1,0,1,83,35,24,24,19,75,35,20,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,4,Unharmed,0,Lerastir,9,None,None,None,5,1,0,0,0,1,0,0,82,20,40,22,55,35,10,10,15,33,0,4,2,1,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,2,22,Unharmed,1,Rebel,8,None
Naval,64,53,-13,Valiant Defeat,0,None,10,6,2,1,0,1,2,1,101,38,39,24,71,32,14,14,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,2,1,3,2,19,1,2,3,33,Unharmed,0,Menoriad,3,None,None,None,9,1,0,0,0,1,0,1,103,44,37,22,65,74,27,33,14,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,0,2,1,1,2,17,2,5,1,15,Unharmed,0,Menoriad,9,None
Naval,64,44,82,Decisive Victory,1,None,1,2,0,2,1,0,0,0,80,26,26,28,22,75,21,26,28,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,6,4,3,0,3,Unharmed,1,Lerastir,7,None,None,None,9,0,0,0,0,0,0,0,40,9,18,13,33,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,20,Unharmed,0,Beladimir,1,None
Naval,54,55,-73,Crushing Defeat,0,None,4,2,0,2,0,0,0,1,41,19,14,8,12,24,8,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,8,Unharmed,0,Lerastir,6,None,None,None,5,1,0,0,0,1,0,1,78,42,24,12,54,69,33,24,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,3,Wounded,1,Lerastir,10,None
Naval,64,48,-19,Valiant Defeat,0,None,8,0,0,0,0,0,0,1,47,24,12,11,19,28,12,8,8,12,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,7,Unharmed,0,Beladimir,2,None,None,None,6,3,2,0,0,0,1,0,49,12,17,20,21,36,12,13,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,6,2,1,0,5,Unharmed,0,Menoriad,8,None
Naval,58,54,68,Decisive Victory,1,None,9,1,0,0,0,1,0,1,117,61,30,26,50,113,61,26,26,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,2,0,0,0,3,13,5,3,0,3,Unharmed,1,Menoriad,2,None,None,None,9,3,2,0,0,1,0,1,75,18,24,33,52,39,10,10,19,33,0,2,2,2,1,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,1,19,Unharmed,1,Rebel,2,None
Naval,47,63,-71,Crushing Defeat,0,None,5,4,2,0,1,0,2,0,77,30,24,23,26,52,20,16,16,15,0,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,11,Unharmed,0,Rebel,3,None,None,None,5,2,0,0,0,1,1,0,116,55,27,34,67,101,40,27,34,62,0,0,0,0,0,0,0,0,0,2,3,4,1,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,1,0,5,Unharmed,1,Beladimir,5,None
Naval,64,57,78,Decisive Victory,1,None,4,1,0,0,1,1,0,1,77,33,20,24,30,67,27,16,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,3,3,0,4,Unharmed,1,Lerastir,9,None,None,None,7,0,0,0,0,0,0,1,42,38,0,4,35,6,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,21,Unharmed,0,Lerastir,2,None
Naval,52,59,-9,Close Defeat,0,None,8,2,1,0,0,1,0,1,81,24,28,29,50,50,20,14,16,34,0,2,2,2,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,1,16,Unharmed,1,Rebel,6,None,None,None,6,2,0,2,0,0,0,1,96,52,24,20,54,61,35,12,14,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,14,2,2,0,10,Unharmed,0,Lerastir,1,None
Naval,61,51,-138,Crushing Defeat,0,None,6,2,1,0,1,1,0,1,64,40,12,12,35,28,12,8,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,16,Unharmed,1,Lerastir,2,None,None,None,6,1,0,0,0,1,0,1,145,50,55,40,75,132,41,51,40,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,3,0,3,2,1,3,20,4,2,0,5,Wounded,1,Menoriad,4,None
Naval,45,63,17,Heroic Victory,1,None,10,1,0,0,0,1,0,1,96,34,34,28,52,65,29,14,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,14,2,4,0,13,Unharmed,0,Lerastir,10,None,None,None,6,1,0,0,1,1,0,1,95,33,24,38,54,36,13,12,11,30,0,0,0,0,0,0,0,0,0,2,1,2,4,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,2,24,Wounded,1,Beladimir,5,None
Naval,66,55,62,Decisive Victory,1,None,5,1,0,0,0,1,0,0,129,63,44,22,74,103,49,38,16,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,1,2,4,1,2,1,0,0,0,0,0,0,0,0,0,0,19,3,4,0,8,Unharmed,1,Lerastir,5,None,None,None,9,2,0,0,0,1,1,0,86,46,20,20,46,48,16,16,16,22,3,0,0,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,1,2,24,Unharmed,0,Rebel,7,None
Naval,57,48,29,Decisive Victory,1,None,4,2,0,1,0,1,0,0,81,34,20,27,50,71,30,20,21,46,2,2,1,1,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,3,0,4,Unharmed,1,Rebel,10,None,None,None,10,1,0,0,0,1,0,0,72,18,25,29,54,15,12,0,3,31,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,23,Slain,0,Beladimir,4,None
Naval,45,39,120,Decisive Victory,1,None,1,2,0,2,0,0,0,0,97,36,34,27,73,74,28,22,24,62,0,3,3,2,2,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,2,0,11,Unharmed,1,Rebel,8,None,None,None,1,1,0,0,0,1,0,1,35,18,0,17,31,7,0,0,7,17,1,0,1,1,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,14,Unharmed,0,Rebel,3,None
Naval,36,50,-8,Close Defeat,0,None,3,2,1,0,0,0,1,0,120,48,25,47,50,77,27,20,30,33,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,2,1,17,Unharmed,0,Beladimir,3,None,None,None,7,3,0,2,0,1,0,1,115,36,47,32,60,81,32,27,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,2,2,3,2,16,3,2,1,15,Unharmed,0,Menoriad,6,None
Naval,48,67,-3,Close Defeat,0,None,3,1,0,0,0,1,0,0,60,20,21,19,11,48,16,16,16,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,6,Unharmed,0,Beladimir,10,None,None,None,5,0,0,0,0,0,0,1,63,31,24,8,36,46,22,16,8,28,0,0,0,0,0,0,0,0,0,2,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,8,Unharmed,1,Beladimir,8,None
Naval,47,56,37,Decisive Victory,1,None,9,1,0,0,0,0,1,0,82,38,24,20,20,73,29,24,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,3,Unharmed,1,Lerastir,8,None,None,None,8,1,0,0,0,1,0,0,59,8,17,34,37,17,4,9,4,18,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,19,Unharmed,1,Beladimir,8,None
Naval,45,50,74,Decisive Victory,1,None,8,1,0,0,0,1,0,1,128,42,43,43,62,99,36,33,30,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,3,2,1,3,17,4,1,0,9,Unharmed,1,Menoriad,4,None,None,None,10,2,0,2,0,0,0,0,81,46,16,19,27,54,22,16,16,17,1,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,10,Unharmed,0,Rebel,4,None
Naval,50,46,-57,Crushing Defeat,0,None,10,2,1,0,0,1,0,1,22,9,4,9,7,22,9,4,9,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,Unharmed,0,Beladimir,3,None,None,None,2,1,1,0,0,0,0,1,66,38,14,14,35,58,30,14,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9,2,0,0,3,Unharmed,1,Lerastir,1,None
Naval,69,53,68,Decisive Victory,1,None,2,0,0,0,0,0,0,1,104,40,32,32,55,88,35,27,26,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1,2,2,1,2,1,15,3,1,0,6,Unharmed,1,Menoriad,1,None,None,None,1,1,0,0,1,1,0,0,50,20,12,18,11,36,12,12,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,8,Unharmed,1,Lerastir,9,None
Naval,69,68,-26,Crushing Defeat,0,None,2,1,0,0,0,1,0,0,78,50,18,10,62,10,4,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,16,0,0,3,32,Unharmed,1,Lerastir,8,None,None,None,5,1,0,0,0,1,0,0,96,26,41,29,30,89,26,37,26,25,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,0,5,Unharmed,1,Beladimir,6,None
Naval,64,60,-107,Crushing Defeat,0,None,2,0,0,0,0,0,0,0,77,30,21,26,58,31,4,11,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,0,5,1,3,0,16,0,1,2,23,Unharmed,1,Menoriad,1,None,None,None,10,0,0,0,0,0,0,0,135,57,46,32,69,110,42,40,28,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,18,4,3,0,6,Unharmed,0,Lerastir,2,None
Naval,65,60,77,Decisive Victory,1,None,8,2,0,1,0,1,0,0,71,26,22,23,18,63,22,22,19,16,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,2,Wounded,1,Rebel,1,None,None,None,7,0,0,0,0,0,0,1,16,0,0,16,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,Unharmed,0,Beladimir,7,None
Naval,48,53,-17,Valiant Defeat,0,None,4,1,0,0,0,1,0,1,97,38,33,26,67,32,4,8,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,1,2,1,1,18,1,1,3,30,Unharmed,1,Menoriad,8,None,None,None,5,0,0,0,0,0,0,0,114,52,26,36,69,96,38,26,32,62,2,1,3,3,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,5,0,7,Unharmed,0,Rebel,4,None
Naval,43,48,1,Draw,0,None,2,1,0,0,0,0,1,1,87,27,16,44,40,57,18,16,23,29,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,0,11,Unharmed,1,Beladimir,4,None,None,None,3,3,0,0,0,2,1,0,89,39,33,17,65,52,31,14,7,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,1,1,1,5,17,1,1,0,13,Unharmed,1,Menoriad,1,None
Naval,56,50,57,Decisive Victory,1,None,5,0,0,0,0,0,0,0,116,56,30,30,60,99,52,20,27,54,2,1,1,5,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,3,0,6,Unharmed,0,Rebel,3,None,None,None,3,3,0,0,0,2,1,0,69,26,22,21,40,31,8,8,15,19,0,1,1,3,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,2,21,Unharmed,1,Rebel,10,None
Naval,44,52,130,Decisive Victory,1,None,8,2,0,0,0,1,1,1,110,43,32,35,72,99,43,27,29,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,3,5,1,2,2,0,20,1,2,0,3,Unharmed,1,Menoriad,9,None,None,None,1,2,0,0,0,2,0,0,46,18,4,24,24,12,4,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,7,1,0,0,12,Slain,0,Lerastir,3,None
Naval,59,66,-26,Crushing Defeat,0,None,1,1,0,0,0,1,0,1,75,31,10,34,50,23,9,4,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,14,1,1,2,25,Unharmed,1,Lerastir,4,None,None,None,7,2,0,0,0,1,1,0,88,52,22,14,54,71,41,16,14,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,5,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,14,1,4,0,6,Unharmed,0,Lerastir,3,None
Naval,50,53,34,Decisive Victory,1,None,2,0,0,0,0,0,0,0,90,31,53,6,70,70,21,49,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,6,2,0,0,1,1,18,0,1,0,12,Unharmed,1,Menoriad,5,None,None,None,1,0,0,0,0,0,0,1,75,25,24,26,11,60,20,20,20,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,8,Unharmed,1,Beladimir,2,None
